id,create_uid,create_date,write_date,write_uid,website,summary,name,author,icon,state,latest_version,shortdesc,category_id,description,application,demo,web,license,sequence,auto_install,to_buy,maintainer,published_version,url,contributors,menus_by_module,reports_by_module,views_by_module,module_type,imported
822,\N,\N,2026-03-29 06:25:05.010624,1,https://github.com/OCA/l10n-thailand,"{""en_US"": """"}",l10n_th_withholding_tax_report,"Ecosoft, Odoo Community Association (OCA)",/l10n_th_withholding_tax_report/static/description/icon.png,installed,19.0.1.0.1,"{""en_US"": ""Thailand Localization - Withholding Tax Report""}",2,"{""en_US"": ""==============================================\\nThailand Localization - Withholding Tax Report\\n==============================================\\n\\n.. !!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!\\n   !! This file is generated by oca-gen-addon-readme !!\\n   !! changes will be overwritten.                   !!\\n   !!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!\\n\\n.. |badge1| image:: https://img.shields.io/badge/maturity-Beta-yellow.png\\n    :target: https://odoo-community.org/page/development-status\\n    :alt: Beta\\n.. |badge2| image:: https://img.shields.io/badge/licence-AGPL--3-blue.png\\n    :target: http://www.gnu.org/licenses/agpl-3.0-standalone.html\\n    :alt: License: AGPL-3\\n.. |badge3| image:: https://img.shields.io/badge/github-OCA%2Fl10n--thailand-lightgray.png?logo=github\\n    :target: https://github.com/OCA/l10n-thailand/tree/13.0/l10n_th_withholding_tax_report\\n    :alt: OCA/l10n-thailand\\n.. |badge4| image:: https://img.shields.io/badge/weblate-Translate%20me-F47D42.png\\n    :target: https://translation.odoo-community.org/projects/l10n-thailand-13-0/l10n-thailand-13-0-l10n_th_withholding_tax_report\\n    :alt: Translate me on Weblate\\n.. |badge5| image:: https://img.shields.io/badge/runbot-Try%20me-875A7B.png\\n    :target: https://runbot.odoo-community.org/runbot/238/13.0\\n    :alt: Try me on Runbot\\n\\n|badge1| |badge2| |badge3| |badge4| |badge5| \\n\\nThis module add the withholding tax cert report - view, pdf, xlsx and text file.\\n\\n**Table of contents**\\n\\n.. contents::\\n   :local:\\n\\nUsage\\n=====\\n\\n- Go to Invoicing -> Reporting -> WT Income Tax Report.\\n- Select income tax form (pnd3, pnd53) and Date Range.\\n- Click button that you need generate report type.\\n\\n===========================\\n\\n**Buttons Type**\\n\\nView - Report type html.\\n\\nExport PDF - Report type pdf.\\n\\nExport XLSX - Report type xlsx.\\n\\nExport TXT - Report type text.\\n\\nChangelog\\n=========\\n\\n12.0.1.0.0 (2019-09-06)\\n~~~~~~~~~~~~~~~~~~~~~~~\\n\\n* Start of the history\\n* Add Thai Withholding Tax Report\\n\\n12.0.1.0.1 (2019-10-24)\\n~~~~~~~~~~~~~~~~~~~~~~~\\n\\n* Fix variable name in for loop\\n\\n13.0.1.0.0 (2020-01-20)\\n~~~~~~~~~~~~~~~~~~~~~~~\\n\\n* Migration to V13\\n\\n13.0.1.0.1 (2020-05-27)\\n~~~~~~~~~~~~~~~~~~~~~~~\\n\\n* [ENH] generate text file\\n* [DEL] csv button (not used)\\n\\nBug Tracker\\n===========\\n\\nBugs are tracked on `GitHub Issues <https://github.com/OCA/l10n-thailand/issues>`_.\\nIn case of trouble, please check there if your issue has already been reported.\\nIf you spotted it first, help us smashing it by providing a detailed and welcomed\\n`feedback <https://github.com/OCA/l10n-thailand/issues/new?body=module:%20l10n_th_withholding_tax_report%0Aversion:%2013.0%0A%0A**Steps%20to%20reproduce**%0A-%20...%0A%0A**Current%20behavior**%0A%0A**Expected%20behavior**>`_.\\n\\nDo not contact contributors directly about support or help with technical issues.\\n\\nCredits\\n=======\\n\\nAuthors\\n~~~~~~~\\n\\n* Ecosoft\\n\\nContributors\\n~~~~~~~~~~~~\\n\\n* Rattapong Chokmasermkul <rattapongc@ecosoft.co.th>\\n* Saran Lim. <saranl@ecosoft.co.th>\\n* Kranokporn Th. <kranokpornt@ecosoft.co.th>\\n\\nMaintainers\\n~~~~~~~~~~~\\n\\nThis module is maintained by the OCA.\\n\\n.. image:: https://odoo-community.org/logo.png\\n   :alt: Odoo Community Association\\n   :target: https://odoo-community.org\\n\\nOCA, or the Odoo Community Association, is a nonprofit organization whose\\nmission is to support the collaborative development of Odoo features and\\npromote its widespread use.\\n\\nThis module is part of the `OCA/l10n-thailand <https://github.com/OCA/l10n-thailand/tree/13.0/l10n_th_withholding_tax_report>`_ project on GitHub.\\n\\nYou are welcome to contribute. To learn how please visit https://odoo-community.org/page/Contribute.\\n""}",f,f,f,AGPL-3,100,f,f,\N,\N,,\N,Accounting/Reporting/WT Income Tax Report,Withholding Tax Report (Txt)\nWithholding Tax Report (XLSX)\nWithholding Tax Report (qweb)\naction withholding tax report,footer_report_withholding_tax (qweb)\nheader_report_withholding_tax (qweb)\nl10n_th_withholding_tax_report.internal_layout (qweb)\nl10n_th_withholding_tax_report.report_buttons (qweb)\nreport_withholding_tax (qweb)\nreport_withholding_tax_html (qweb)\nreport_withholding_tax_qweb (qweb)\nreport_withholding_tax_text (qweb)\nwithholding.tax.report.wizard.view (form),official,\N
821,\N,\N,2026-03-18 04:58:50.421471,1,https://github.com/OCA/l10n-thailand,"{""en_US"": """"}",l10n_th_withholding_tax_multi,"Ecosoft, Odoo Community Association (OCA)",/l10n_th_withholding_tax_multi/static/description/icon.png,uninstalled,\N,"{""en_US"": ""Thai Localization - Withholding Tax (multi taxes)""}",86,"{""en_US"": ""=================================================\\nThai Localization - Withholding Tax (multi taxes)\\n=================================================\\n\\n.. \\n   !!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!\\n   !! This file is generated by oca-gen-addon-readme !!\\n   !! changes will be overwritten.                   !!\\n   !!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!\\n   !! source digest: sha256:74cf957aa24145d03e67ce3710539587c1156c5e7569d7dd0a9ea18f47738e96\\n   !!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!\\n\\n.. |badge1| image:: https://img.shields.io/badge/maturity-Beta-yellow.png\\n    :target: https://odoo-community.org/page/development-status\\n    :alt: Beta\\n.. |badge2| image:: https://img.shields.io/badge/licence-AGPL--3-blue.png\\n    :target: http://www.gnu.org/licenses/agpl-3.0-standalone.html\\n    :alt: License: AGPL-3\\n.. |badge3| image:: https://img.shields.io/badge/github-OCA%2Fl10n--thailand-lightgray.png?logo=github\\n    :target: https://github.com/OCA/l10n-thailand/tree/13.0/l10n_th_withholding_tax_multi\\n    :alt: OCA/l10n-thailand\\n.. |badge4| image:: https://img.shields.io/badge/weblate-Translate%20me-F47D42.png\\n    :target: https://translation.odoo-community.org/projects/l10n-thailand-13-0/l10n-thailand-13-0-l10n_th_withholding_tax_multi\\n    :alt: Translate me on Weblate\\n.. |badge5| image:: https://img.shields.io/badge/runboat-Try%20me-875A7B.png\\n    :target: https://runboat.odoo-community.org/builds?repo=OCA/l10n-thailand&target_branch=13.0\\n    :alt: Try me on Runboat\\n\\n|badge1| |badge2| |badge3| |badge4| |badge5|\\n\\nThis module depends on l10n_th_withholding_tax and supported multi withholding tax in invoice.\\n\\n**Table of contents**\\n\\n.. contents::\\n   :local:\\n\\nUsage\\n=====\\n\\nFrom bills / invoices that require withheld tax,\\n\\n- Create invoice and multi invoice lines.\\n- Fill withholding tax in Field WT each invoice lines.\\n- Post > Register Payment.\\n- System will auto computed amount include multi withholding tax.\\n\\nUser can flag some line in deduction table, to keep some amount open.\\ni..e, 100.0 will be reduced from AR/AP account, in order to keep it open.\\n\\nStep to keep some amount open.\\n\\n- Create invoice and multi invoice lines.\\n- Fill withholding tax in Field WT each invoice lines.\\n- Post > Register Payment > check Open in deduction table that you need keep it. > Post\\n- Next time, Register Payment > Fill amount residual manual > Post\\n\\n\\nNote : if you configured withholding tax on product,\\nit fill withholding tax in field WT automatic.\\n\\nBug Tracker\\n===========\\n\\nBugs are tracked on `GitHub Issues <https://github.com/OCA/l10n-thailand/issues>`_.\\nIn case of trouble, please check there if your issue has already been reported.\\nIf you spotted it first, help us to smash it by providing a detailed and welcomed\\n`feedback <https://github.com/OCA/l10n-thailand/issues/new?body=module:%20l10n_th_withholding_tax_multi%0Aversion:%2013.0%0A%0A**Steps%20to%20reproduce**%0A-%20...%0A%0A**Current%20behavior**%0A%0A**Expected%20behavior**>`_.\\n\\nDo not contact contributors directly about support or help with technical issues.\\n\\nCredits\\n=======\\n\\nAuthors\\n~~~~~~~\\n\\n* Ecosoft\\n\\nContributors\\n~~~~~~~~~~~~\\n\\n* Kitti Upariphutthiphong. <kittiu@gmail.com> (http://ecosoft.co.th)\\n\\nMaintainers\\n~~~~~~~~~~~\\n\\nThis module is maintained by the OCA.\\n\\n.. image:: https://odoo-community.org/logo.png\\n   :alt: Odoo Community Association\\n   :target: https://odoo-community.org\\n\\nOCA, or the Odoo Community Association, is a nonprofit organization whose\\nmission is to support the collaborative development of Odoo features and\\npromote its widespread use.\\n\\n.. |maintainer-kittiu| image:: https://github.com/kittiu.png?size=40px\\n    :target: https://github.com/kittiu\\n    :alt: kittiu\\n\\nCurrent `maintainer <https://odoo-community.org/page/maintainer-role>`__:\\n\\n|maintainer-kittiu| \\n\\nThis module is part of the `OCA/l10n-thailand <https://github.com/OCA/l10n-thailand/tree/13.0/l10n_th_withholding_tax_multi>`_ project on GitHub.\\n\\nYou are welcome to contribute. To learn how please visit https://odoo-community.org/page/Contribute.\\n""}",f,f,f,AGPL-3,100,f,f,\N,\N,\N,\N,,,,official,\N
765,\N,\N,2026-03-18 04:58:50.421471,1,,"{""en_US"": """"}",l10n_ro_hr_payroll,Odoo S.A.,/base/static/description/icon.png,uninstalled,\N,"{""en_US"": ""Romania - Payroll"", ""th_TH"": ""ประเทศโรมาเนีย - บัญชีเงินเดือน""}",43,"{""en_US"": """"}",f,f,f,OEEL-1,100,t,f,\N,\N,\N,\N,,,,official,\N
931,\N,\N,2026-03-18 04:58:50.421471,1,https://www.neoterichub.com,"{""en_US"": ""\\n        Document Attachment Preview,\\n        Image Preview,\\n        Image Viewer,\\n        PDF Viewer,\\n        PDF Preview,\\n        Attachment Viewer,\\n        HR Document Viewer,\\n        HR Document Preview,\\n        Expense Document Preview,\\n        Expense Document Viewer,\\n        Document Attachment Viewer,\\n        Document Attachment Preview,\\n        Widget preview,\\n    ""}",nthub_binary_field_preview,Neoteric Hub,/nthub_binary_field_preview/static/description/icon.png,uninstalled,\N,"{""en_US"": ""Attachment Preview""}",13,"{""en_US"": ""The Attachment Preview module is a simple but powerful tool that can save you a lot of time and storage space.\\n        It's easy to use and works with all types of documents, including PDFs,text and images by using widget=\\""nt_binary_preview\\"" \\n        on binary field in both tree or form views.""}",f,f,f,LGPL-3,100,f,f,\N,\N,\N,\N,,,,official,\N
941,\N,\N,2026-03-29 06:22:41.748082,1,https://github.com/OCA/partner-contact,"{""en_US"": ""Adds a company type to partner that are companies""}",partner_company_type,"ACSONE SA/NV,Odoo Community Association (OCA)",/partner_company_type/static/description/icon.png,installed,19.0.1.0.0,"{""en_US"": ""Partner Company Type""}",8,"{""en_US"": ""====================\\nPartner Company Type\\n====================\\n\\n.. !!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!\\n   !! This file is generated by oca-gen-addon-readme !!\\n   !! changes will be overwritten.                   !!\\n   !!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!\\n\\n.. |badge1| image:: https://img.shields.io/badge/maturity-Beta-yellow.png\\n    :target: https://odoo-community.org/page/development-status\\n    :alt: Beta\\n.. |badge2| image:: https://img.shields.io/badge/licence-AGPL--3-blue.png\\n    :target: http://www.gnu.org/licenses/agpl-3.0-standalone.html\\n    :alt: License: AGPL-3\\n.. |badge3| image:: https://img.shields.io/badge/github-OCA%2Fpartner--contact-lightgray.png?logo=github\\n    :target: https://github.com/OCA/partner-contact/tree/13.0/partner_company_type\\n    :alt: OCA/partner-contact\\n.. |badge4| image:: https://img.shields.io/badge/weblate-Translate%20me-F47D42.png\\n    :target: https://translation.odoo-community.org/projects/partner-contact-13-0/partner-contact-13-0-partner_company_type\\n    :alt: Translate me on Weblate\\n.. |badge5| image:: https://img.shields.io/badge/runbot-Try%20me-875A7B.png\\n    :target: https://runbot.odoo-community.org/runbot/134/13.0\\n    :alt: Try me on Runbot\\n\\n|badge1| |badge2| |badge3| |badge4| |badge5| \\n\\nAdds a title to partner that are companies.\\n(Before: Partner Title in Odoo - limited to contacts now)\\n\\nSee : https://en.wikipedia.org/wiki/Types_of_business_entity\\n\\n**Table of contents**\\n\\n.. contents::\\n   :local:\\n\\nBug Tracker\\n===========\\n\\nBugs are tracked on `GitHub Issues <https://github.com/OCA/partner-contact/issues>`_.\\nIn case of trouble, please check there if your issue has already been reported.\\nIf you spotted it first, help us smashing it by providing a detailed and welcomed\\n`feedback <https://github.com/OCA/partner-contact/issues/new?body=module:%20partner_company_type%0Aversion:%2013.0%0A%0A**Steps%20to%20reproduce**%0A-%20...%0A%0A**Current%20behavior**%0A%0A**Expected%20behavior**>`_.\\n\\nDo not contact contributors directly about support or help with technical issues.\\n\\nCredits\\n=======\\n\\nAuthors\\n~~~~~~~\\n\\n* ACSONE SA/NV\\n\\nContributors\\n~~~~~~~~~~~~\\n\\n* Denis Roussel <denis.roussel@acsone.eu> (https://acsone.eu)\\n* Gilles Meyomesse <gilles.meyomesse@acsone.eu> (https://acsone.eu)\\n\\nOther credits\\n~~~~~~~~~~~~~\\n\\nThis module is maintained by:\\n\\n* Odoo Community Association\\n\\nMaintainers\\n~~~~~~~~~~~\\n\\nThis module is maintained by the OCA.\\n\\n.. image:: https://odoo-community.org/logo.png\\n   :alt: Odoo Community Association\\n   :target: https://odoo-community.org\\n\\nOCA, or the Odoo Community Association, is a nonprofit organization whose\\nmission is to support the collaborative development of Odoo features and\\npromote its widespread use.\\n\\nThis module is part of the `OCA/partner-contact <https://github.com/OCA/partner-contact/tree/13.0/partner_company_type>`_ project on GitHub.\\n\\nYou are welcome to contribute. To learn how please visit https://odoo-community.org/page/Contribute.\\n""}",f,f,f,AGPL-3,100,f,f,\N,\N,,\N,Contacts/Configuration/Company Types,,* INHERIT res.partner.form (form)\nres.partner.company.type.form (in partner_company_type) (form)\nres.partner.company.type.list (in partner_company_type) (list)\nres.partner.company.type.search (in partner_company_type) (search),official,\N
1031,\N,\N,2026-06-27 07:20:16.13352,1,,"{""en_US"": ""Addon for the Self Order App that allows customers to pay by Adyen."", ""th_TH"": ""Addon สำหรับแอปสั่งซื้อด้วยตนเองที่ให้ลูกค้าชำระเงินด้วย Adyen""}",pos_self_order_adyen,Odoo S.A.,/base/static/description/icon.png,uninstalled,\N,"{""en_US"": ""POS Self Order Adyen"", ""th_TH"": ""POS การสั่งซื้อด้วยตนเอง Adyen""}",77,"{""en_US"": """"}",f,f,f,LGPL-3,100,t,f,\N,\N,\N,\N,,,,official,\N
978,\N,\N,2026-03-18 04:58:50.421471,1,https://www.odoo.com/app/appointments,"{""en_US"": ""This module lets you manage online reservations for PoS""}",pos_appointment,Odoo S.A.,/base/static/description/icon.png,uninstalled,\N,"{""en_US"": ""Point of Sale Appointment""}",77,"{""en_US"": """"}",f,f,f,OEEL-1,6,f,f,\N,\N,\N,\N,,,,official,\N
1033,\N,\N,2026-06-27 07:20:16.13352,1,,"{""en_US"": ""An addon for the Self Order App (KIOSK) that allows customers to pay using the Pine Labs POS Terminal.""}",pos_self_order_pine_labs,Odoo IN Pvt Ltd,/base/static/description/icon.png,uninstalled,\N,"{""en_US"": ""POS Self Order Pine Labs""}",77,"{""en_US"": """"}",f,f,f,LGPL-3,100,t,f,\N,\N,\N,\N,,,,official,\N
1038,\N,\N,2026-06-27 07:20:16.13352,1,,"{""en_US"": ""Addon for the Self Order App that allows customers to pay by Stripe."", ""th_TH"": ""Addon สำหรับแอปสั่งซื้อด้วยตนเองที่ให้ลูกค้าชำระเงินด้วย Stripe""}",pos_self_order_stripe,Odoo S.A.,/base/static/description/icon.png,uninstalled,\N,"{""en_US"": ""POS Self Order Stripe"", ""th_TH"": ""POS การสั่งซื้อด้วยตนเอง Stripe""}",77,"{""en_US"": """"}",f,f,f,LGPL-3,100,t,f,\N,\N,\N,\N,,,,official,\N
1049,\N,\N,2026-06-27 07:20:16.13352,1,,"{""en_US"": """"}",privacy_lookup,Odoo S.A.,/base/static/description/icon.png,installed,19.0.1.0,"{""en_US"": ""Privacy"", ""th_TH"": ""ความเป็นส่วนตัว""}",11,"{""en_US"": """"}",f,f,f,LGPL-3,100,t,f,\N,\N,,\N,Settings/Technical/Privacy\nSettings/Technical/Privacy/Privacy Logs,,privacy.log.view.form (form)\nprivacy.log.view.list (list)\nprivacy.lookup.wizard.line.view.list (list)\nprivacy.lookup.wizard.line.view.search (search)\nprivacy.lookup.wizard.view.form (form),official,\N
984,\N,\N,2026-03-18 04:58:50.421471,1,,"{""en_US"": ""UBL in the Point of Sale ""}",pos_edi_ubl,Odoo S.A.,/base/static/description/icon.png,uninstalled,\N,"{""en_US"": ""Point of Sale UBL""}",77,"{""en_US"": ""\\n\\nThis module provides helpers for exporting POS orders in various UBL 2.1 formats.\\n\\n""}",f,f,f,LGPL-3,6,f,f,\N,\N,\N,\N,,,,official,\N
986,\N,\N,2026-03-18 04:58:50.421471,1,,"{""en_US"": ""This module enables communication via WhatsApp and SMS in the preparation display""}",pos_enterprise_sms_whatsapp,Odoo S.A.,/base/static/description/icon.png,uninstalled,\N,"{""en_US"": ""POS Enterprise SMS Whatsapp""}",77,"{""en_US"": """"}",f,f,f,OEEL-1,100,f,f,\N,\N,\N,\N,,,,official,\N
988,\N,\N,2026-03-18 04:58:50.421471,1,,"{""en_US"": ""Use IoT device integrations for events""}",pos_event_iot,Odoo S.A.,/base/static/description/icon.png,uninstalled,\N,"{""en_US"": ""IoT for PoS/Event""}",46,"{""en_US"": ""\\nBridge module for PoS/Event/IoT. Used to print with IoT upon selling an event ticket.\\n""}",f,f,f,OEEL-1,100,t,f,\N,\N,\N,\N,,,,official,\N
989,\N,\N,2026-03-18 04:58:50.421471,1,,"{""en_US"": ""Link module between pos_sale and pos_event""}",pos_event_sale,Odoo S.A.,/base/static/description/icon.png,uninstalled,\N,"{""en_US"": ""PoS - Event Sale""}",33,"{""en_US"": """"}",f,f,f,LGPL-3,100,t,f,\N,\N,\N,\N,,,,official,\N
990,\N,\N,2026-03-18 04:58:50.421471,1,,"{""en_US"": ""Integrate your POS with a Glory automatic cash payment device""}",pos_glory_cash,Odoo S.A.,/pos_glory_cash/static/description/icon.png,uninstalled,\N,"{""en_US"": ""POS Glory Cash Machines""}",77,"{""en_US"": """"}",f,f,f,LGPL-3,100,f,f,\N,\N,\N,\N,,,,official,\N
1014,\N,\N,2026-03-18 04:58:50.421471,1,,"{""en_US"": ""Integrate your POS with the QFPay terminal in Hong Kong""}",pos_qfpay,Odoo S.A.,/base/static/description/icon.png,uninstalled,\N,"{""en_US"": ""POS QFPay""}",77,"{""en_US"": """"}",f,f,f,LGPL-3,6,f,f,\N,\N,\N,\N,,,,official,\N
1177,\N,\N,2026-06-27 07:20:16.13352,1,,"{""en_US"": """"}",sale_subscription_external_tax,Odoo S.A.,/base/static/description/icon.png,uninstalled,\N,"{""en_US"": ""External Tax Calculation for Subscriptions"", ""th_TH"": ""การคำนวณภาษีภายนอกสำหรับการสมัครสมาชิก""}",3,"{""en_US"": """"}",f,f,f,OEEL-1,100,t,f,\N,\N,\N,\N,,,,official,\N
1200,\N,\N,2026-06-27 07:20:16.13352,1,,"{""en_US"": ""Send SMS messages using Twilio""}",sms_twilio,Odoo S.A.,/base/static/description/icon.png,uninstalled,\N,"{""en_US"": ""Twilio SMS""}",20,"{""en_US"": ""\\nThis module allows using Twilio as a provider for SMS messaging.\\nThe user has to create an account on twilio.com and top\\nup their account to start sending SMS messages.\\n""}",f,f,f,LGPL-3,100,f,f,\N,\N,\N,\N,,,,official,\N
1042,\N,\N,2026-03-18 04:58:50.421471,1,,"{""en_US"": ""Integrate your POS with a Tyro payment terminal (AU)""}",pos_tyro,Odoo S.A.,/pos_tyro/static/description/icon.png,uninstalled,\N,"{""en_US"": ""POS Tyro""}",77,"{""en_US"": """"}",f,f,f,OEEL-1,100,f,f,\N,\N,\N,\N,,,,official,\N
1046,\N,\N,2026-03-18 04:58:50.421471,1,,"{""en_US"": ""Integrate your PoS with a Viva.com payment terminal""}",pos_viva_com,Odoo S.A.,/base/static/description/icon.png,uninstalled,\N,"{""en_US"": ""PoS Viva.com""}",77,"{""en_US"": """"}",f,f,f,LGPL-3,7,f,f,\N,\N,\N,\N,,,,official,\N
1047,\N,\N,2026-03-18 04:58:50.421471,1,https://scgl.co.th,"{""en_US"": """"}",print_payment_remittance_adviec,"SCG LEGACY(THAILAND) CO.,LTD(HEAD OFFICE)",/base/static/description/icon.png,uninstalled,\N,"{""en_US"": ""Print payment remittance adviec""}",113,"{""en_US"": ""\\nExport report using Report Designer\\n""}",f,f,f,LGPL-3,100,f,f,\N,\N,\N,\N,,,,official,\N
1048,\N,\N,2026-03-18 04:58:50.421471,1,https://scgl.co.th,"{""en_US"": """"}",print_voucher_request,"SCG LEGACY(THAILAND) CO.,LTD(HEAD OFFICE)",/base/static/description/icon.png,uninstalled,\N,"{""en_US"": ""Voucher Request""}",113,"{""en_US"": ""\\nExport report using Report Designer\\n""}",f,f,f,LGPL-3,100,f,f,\N,\N,\N,\N,,,,official,\N
1053,\N,\N,2026-03-18 04:58:50.421471,1,,"{""en_US"": ""Filter product categories in product template""}",product_category_filter,SCG,/product_category_filter/static/description/icon.png,uninstalled,\N,"{""en_US"": ""Product Category Filter""}",114,"{""en_US"": ""This module allows filtering the list of product categories in product template based on 'show_on_product' field.""}",f,f,f,AGPL-3,100,f,f,\N,\N,\N,\N,,,,official,\N
1059,\N,\N,2026-03-18 04:58:50.421471,1,https://www.scgl.co.th/,"{""en_US"": ""This module is create equipment when validate inventory.""}",product_stock_equipment,Scg-Legacy,/base/static/description/icon.png,uninstalled,\N,"{""en_US"": ""Equipment Product Stock""}",115,"{""en_US"": ""This module used for creating equipment with a given serial number based on validate inventory adjustment and also creating equipment with serial number as associated products""}",f,f,f,LGPL-3,100,f,f,\N,\N,\N,\N,,,,official,\N
1139,\N,\N,2026-03-18 04:58:50.421471,1,,"{""en_US"": """"}",sale_gelato_stock,Odoo S.A.,/base/static/description/icon.png,uninstalled,\N,"{""en_US"": ""Gelato/Stock bridge""}",24,"{""en_US"": """"}",f,f,f,LGPL-3,100,t,f,\N,\N,\N,\N,,,,official,\N
16,\N,\N,2026-06-27 07:20:16.13352,1,,"{""en_US"": """"}",account_avatax_sale,Odoo S.A.,/base/static/description/icon.png,uninstalled,\N,"{""en_US"": ""Avatax for SO"", ""th_TH"": ""Avatax สำหรับ SO""}",3,"{""en_US"": """"}",f,f,f,OEEL-1,100,t,f,\N,\N,\N,\N,,,,official,\N
